id	length	tokens	group	pubYear	title	author	source	lat	lon	incipit	
361	485	83	Märchen	1812–1815	Das Dietmarsische Lügen-Märchen	Jacob und Wilhelm Grimm	http://www.zeno.org/Literatur/M/Grimm,+Jacob+und+Wilhelm/M%C3%A4rchen/Kinder-+und+Hausm%C3%A4rchen+(1812-15)/Zweiter+Band/68.+Das+Dietmarsische+L%C3%BCgen-M%C3%A4rchen			Ich will euch etwas erzählen: ich sah zwei gebratene Hühner fliegen, flogen schnell und hatten die Bäuche gen Himmel gekehrt, die Rücken nach der Hölle, und ein Amboß und ein Mühlstein die schwammen über den Rhein, fein langsam und leise, und ein Frosch saß und fraß eine Pflugschaar zu Pfingsten auf dem Eis; da waren drei Kerls, wollten einen Hasen fangen, gingen auf Krücken und Stelzen, der eine war taub, der zweite blind, der dritte stumm und der vierte konnte keinen Fuß rühren.
362	120	21	Märchen	1812–1815	Räthsel-Märchen	Jacob und Wilhelm Grimm	http://www.zeno.org/Literatur/M/Grimm,+Jacob+und+Wilhelm/M%C3%A4rchen/Kinder-+und+Hausm%C3%A4rchen+(1812-15)/Zweiter+Band/69.+R%C3%A4thsel-M%C3%A4rchen			Drei Frauen waren verwandelt in Blumen, die auf dem Felde standen, doch deren eine durft des Nachts in ihrem Hause seyn.
363	120	19	Märchen	1812–1815	Der goldene Schlüssel	Jacob und Wilhelm Grimm	http://www.zeno.org/Literatur/M/Grimm,+Jacob+und+Wilhelm/M%C3%A4rchen/Kinder-+und+Hausm%C3%A4rchen+(1812-15)/Zweiter+Band/70.+Der+goldene+Schl%C3%BCssel			Zur Winterszeit, als einmal ein tiefer Schnee lag, mußte ein armer Junge hinausgehen und Holz auf einem Schlitten holen.
364	242	42	Märchen	1977	Der Froschkönig oder der eiserne Heinrich	Jacob und Wilhelm Grimm	http://www.zeno.org/Literatur/M/Grimm,+Jacob+und+Wilhelm/M%C3%A4rchen/Kinder-+und+Hausm%C3%A4rchen/1.+Der+Froschk%C3%B6nig+oder+der+eiserne+Heinrich			In den alten Zeiten, wo das Wünschen noch geholfen hat, lebte ein König, dessen Töchter waren alle schön, aber die jüngste war so schön, daß die Sonne selber, die doch so vieles gesehen hat, sich verwunderte, sooft sie ihr ins Gesicht schien.
365	260	42	Märchen	1977	Katze und Maus in Gesellschaft	Jacob und Wilhelm Grimm	http://www.zeno.org/Literatur/M/Grimm,+Jacob+und+Wilhelm/M%C3%A4rchen/Kinder-+und+Hausm%C3%A4rchen/2.+Katze+und+Maus+in+Gesellschaft			Eine Katze hatte Bekanntschaft mit einer Maus gemacht und ihr so viel von der großen Liebe und Freundschaft vorgesagt, die sie zu ihr trüge, daß die Maus endlich einwilligte, mit ihr zusammen in einem Hause zu wohnen und gemeinschaftliche Wirtschaft zu führen.
366	264	47	Märchen	1977	Märchen von einem, der auszog, das Fürchten zu lernen	Jacob und Wilhelm Grimm	http://www.zeno.org/Literatur/M/Grimm,+Jacob+und+Wilhelm/M%C3%A4rchen/Kinder-+und+Hausm%C3%A4rchen/4.+M%C3%A4rchen+von+einem,+der+auszog,+das+F%C3%BCrchten+zu+lernen			Ein Vater hatte zwei Söhne, davon war der älteste klug und gescheit, und wußte sich in alles wohl zu schicken, der jüngste aber war dumm, konnte nichts begreifen und lernen: und wenn ihn die Leute sahen, sprachen sie »mit dem wird der Vater noch seine Last haben!«
367	120	22	Märchen	1977	Der Wolf und die sieben jungen Geißlein	Jacob und Wilhelm Grimm	http://www.zeno.org/Literatur/M/Grimm,+Jacob+und+Wilhelm/M%C3%A4rchen/Kinder-+und+Hausm%C3%A4rchen/5.+Der+Wolf+und+die+sieben+jungen+Gei%C3%9Flein			Es war einmal eine alte Geiß, die hatte sieben junge Geißlein, und hatte sie lieb, wie eine Mutter ihre Kinder lieb hat.
368	109	21	Märchen	1977	Der treue Johannes	Jacob und Wilhelm Grimm	http://www.zeno.org/Literatur/M/Grimm,+Jacob+und+Wilhelm/M%C3%A4rchen/Kinder-+und+Hausm%C3%A4rchen/6.+Der+treue+Johannes			Es war einmal ein alter König, der war krank und dachte »es wird wohl das Totenbett sein, auf dem ich liege.«
369	85	15	Märchen	1977	Der gute Handel	Jacob und Wilhelm Grimm	http://www.zeno.org/Literatur/M/Grimm,+Jacob+und+Wilhelm/M%C3%A4rchen/Kinder-+und+Hausm%C3%A4rchen/7.+Der+gute+Handel			Ein Bauer, der hatte seine Kuh auf den Markt getrieben und für sieben Taler verkauft.
370	274	47	Märchen	1977	Der wunderliche Spielmann	Jacob und Wilhelm Grimm	http://www.zeno.org/Literatur/M/Grimm,+Jacob+und+Wilhelm/M%C3%A4rchen/Kinder-+und+Hausm%C3%A4rchen/8.+Der+wunderliche+Spielmann			Es war einmal ein wunderlicher Spielmann, der ging durch einen Wald mutterselig allein und dachte hin und her, und als für seine Gedanken nichts mehr übrig war, sprach er zu sich selbst »mir wird hier im Walde Zeit und Weile lang, ich will einen guten Gesellen herbeiholen.«
371	129	22	Märchen	1977	Die zwölf Brüder	Jacob und Wilhelm Grimm	http://www.zeno.org/Literatur/M/Grimm,+Jacob+und+Wilhelm/M%C3%A4rchen/Kinder-+und+Hausm%C3%A4rchen/9.+Die+zw%C3%B6lf+Br%C3%BCder			Es war einmal ein König und eine Königin, die lebten in Frieden miteinander und hatten zwölf Kinder, das waren aber lauter Buben.
372	218	39	Märchen	1977	Brüderchen und Schwesterchen	Jacob und Wilhelm Grimm	http://www.zeno.org/Literatur/M/Grimm,+Jacob+und+Wilhelm/M%C3%A4rchen/Kinder-+und+Hausm%C3%A4rchen/11.+Br%C3%BCderchen+und+Schwesterchen			Brüderchen nahm sein Schwesterchen an der Hand und sprach »seit die Mutter tot ist, haben wir keine gute Stunde mehr; die Stiefmutter schlägt uns alle Tage, und wenn wir zu ihr kommen, stößt sie uns mit den Füßen fort.
373	172	29	Märchen	1977	Rapunzel	Jacob und Wilhelm Grimm	http://www.zeno.org/Literatur/M/Grimm,+Jacob+und+Wilhelm/M%C3%A4rchen/Kinder-+und+Hausm%C3%A4rchen/12.+Rapunzel			Es war einmal ein Mann und eine Frau, die wünschten sich schon lange vergeblich ein Kind, endlich machte sich die Frau Hoffnung, der liebe Gott werde ihren Wunsch erfüllen.
374	144	28	Märchen	1977	Die drei Männlein im Walde	Jacob und Wilhelm Grimm	http://www.zeno.org/Literatur/M/Grimm,+Jacob+und+Wilhelm/M%C3%A4rchen/Kinder-+und+Hausm%C3%A4rchen/13.+Die+drei+M%C3%A4nnlein+im+Walde			Es war ein Mann, dem starb seine Frau, und eine Frau, der starb ihr Mann; und der Mann hatte eine Tochter, und die Frau hatte auch eine Tochter.
375	128	23	Märchen	1977	Die drei Spinnerinnen	Jacob und Wilhelm Grimm	http://www.zeno.org/Literatur/M/Grimm,+Jacob+und+Wilhelm/M%C3%A4rchen/Kinder-+und+Hausm%C3%A4rchen/14.+Die+drei+Spinnerinnen			Es war ein Mädchen faul und wollte nicht spinnen, und die Mutter mochte sagen, was sie wollte, sie konnte es nicht dazu bringen.
376	139	23	Märchen	1977	Hänsel und Gretel	Jacob und Wilhelm Grimm	http://www.zeno.org/Literatur/M/Grimm,+Jacob+und+Wilhelm/M%C3%A4rchen/Kinder-+und+Hausm%C3%A4rchen/15.+H%C3%A4nsel+und+Gretel			Vor einem großen Walde wohnte ein armer Holzhacker mit seiner Frau und seinen zwei Kindern; das Bübchen hieß Hänsel und das Mädchen Gretel.
377	82	14	Märchen	1977	Die drei Schlangenblätter	Jacob und Wilhelm Grimm	http://www.zeno.org/Literatur/M/Grimm,+Jacob+und+Wilhelm/M%C3%A4rchen/Kinder-+und+Hausm%C3%A4rchen/16.+Die+drei+Schlangenbl%C3%A4tter			Es war einmal ein armer Mann, der konnte seinen einzigen Sohn nicht mehr ernähren.
378	92	17	Märchen	1977	Die weiße Schlange	Jacob und Wilhelm Grimm	http://www.zeno.org/Literatur/M/Grimm,+Jacob+und+Wilhelm/M%C3%A4rchen/Kinder-+und+Hausm%C3%A4rchen/17.+Die+wei%C3%9Fe+Schlange			Es ist nun schon lange her, da lebte ein König, dessen Weisheit im ganzen Lande berühmt war.
379	111	18	Märchen	1977	Strohhalm, Kohle und Bohne	Jacob und Wilhelm Grimm	http://www.zeno.org/Literatur/M/Grimm,+Jacob+und+Wilhelm/M%C3%A4rchen/Kinder-+und+Hausm%C3%A4rchen/18.+Strohhalm,+Kohle+und+Bohne			In einem Dorfe wohnte eine arme alte Frau, die hatte ein Gericht Bohnen zusammengebracht und wollte sie kochen.
380	117	18	Märchen	1977	Das tapfere Schneiderlein	Jacob und Wilhelm Grimm	http://www.zeno.org/Literatur/M/Grimm,+Jacob+und+Wilhelm/M%C3%A4rchen/Kinder-+und+Hausm%C3%A4rchen/20.+Das+tapfere+Schneiderlein			An einem Sommermorgen saß ein Schneiderlein auf seinem Tisch am Fenster, war guter Dinge und nähte aus Leibeskräften.
381	304	54	Märchen	1977	Aschenputtel	Jacob und Wilhelm Grimm	http://www.zeno.org/Literatur/M/Grimm,+Jacob+und+Wilhelm/M%C3%A4rchen/Kinder-+und+Hausm%C3%A4rchen/21.+Aschenputtel			Einem reichen Manne, dem wurde seine Frau krank, und als sie fühlte, daß ihr Ende herankam, rief sie ihr einziges Töchterlein zu sich ans Bett und sprach »liebes Kind, bleibe fromm und gut, so wird dir der liebe Gott immer beistehen, und ich will vom Himmel auf dich herabblicken, und will um dich sein.«
382	118	20	Märchen	1977	Das Rätsel	Jacob und Wilhelm Grimm	http://www.zeno.org/Literatur/M/Grimm,+Jacob+und+Wilhelm/M%C3%A4rchen/Kinder-+und+Hausm%C3%A4rchen/22.+Das+R%C3%A4tsel			Es war einmal ein Königssohn, der bekam Lust, in der Welt umherzuziehen, und nahm niemand mit als einen treuen Diener.
383	204	37	Märchen	1977	Die sieben Raben	Jacob und Wilhelm Grimm	http://www.zeno.org/Literatur/M/Grimm,+Jacob+und+Wilhelm/M%C3%A4rchen/Kinder-+und+Hausm%C3%A4rchen/25.+Die+sieben+Raben			Ein Mann hatte sieben Söhne und immer noch kein Töchterchen, so sehr er sichs auch wünschte; endlich gab ihm seine Frau wieder gute Hoffnung zu einem Kinde, und wies zur Welt kam, war es auch ein Mädchen.
384	185	32	Märchen	1977	Die Bremer Stadtmusikanten	Jacob und Wilhelm Grimm	http://www.zeno.org/Literatur/M/Grimm,+Jacob+und+Wilhelm/M%C3%A4rchen/Kinder-+und+Hausm%C3%A4rchen/27.+Die+Bremer+Stadtmusikanten			Es hatte ein Mann einen Esel, der schon lange Jahre die Säcke unverdrossen zur Mühle getragen hatte, dessen Kräfte aber nun zu Ende gingen, so daß er zur Arbeit immer untauglicher ward.
385	165	29	Märchen	1977	Der singende Knochen	Jacob und Wilhelm Grimm	http://www.zeno.org/Literatur/M/Grimm,+Jacob+und+Wilhelm/M%C3%A4rchen/Kinder-+und+Hausm%C3%A4rchen/28.+Der+singende+Knochen			Es war einmal in einem Lande große Klage über ein Wildschwein, das den Bauern die Äcker umwühlte, das Vieh tötete und den Menschen mit seinen Hauern den Leib aufriß.
386	203	37	Märchen	1977	Der Teufel mit den drei goldenen Haaren	Jacob und Wilhelm Grimm	http://www.zeno.org/Literatur/M/Grimm,+Jacob+und+Wilhelm/M%C3%A4rchen/Kinder-+und+Hausm%C3%A4rchen/29.+Der+Teufel+mit+den+drei+goldenen+Haaren			Es war einmal eine arme Frau, die gebar ein Söhnlein, und weil es eine Glückshaut umhatte, als es zur Welt kam, so ward ihm geweissagt, es werde im vierzehnten Jahr die Tochter des Königs zur Frau haben.
387	120	21	Märchen	1977	Das Mädchen ohne Hände	Jacob und Wilhelm Grimm	http://www.zeno.org/Literatur/M/Grimm,+Jacob+und+Wilhelm/M%C3%A4rchen/Kinder-+und+Hausm%C3%A4rchen/31.+Das+M%C3%A4dchen+ohne+H%C3%A4nde			Ein Müller war nach und nach in Armut geraten und hatte nichts mehr als seine Mühle und einen großen Apfelbaum dahinter.
388	121	22	Märchen	1977	Die drei Sprachen	Jacob und Wilhelm Grimm	http://www.zeno.org/Literatur/M/Grimm,+Jacob+und+Wilhelm/M%C3%A4rchen/Kinder-+und+Hausm%C3%A4rchen/33.+Die+drei+Sprachen			In der Schweiz lebte einmal ein alter Graf, der hatte nur einen einzigen Sohn, aber er war dumm und konnte nichts lernen.
389	65	13	Märchen	1977	Die kluge Else	Jacob und Wilhelm Grimm	http://www.zeno.org/Literatur/M/Grimm,+Jacob+und+Wilhelm/M%C3%A4rchen/Kinder-+und+Hausm%C3%A4rchen/34.+Die+kluge+Else			Es war ein Mann, der hatte eine Tochter, die hieß die kluge Else.
390	203	36	Märchen	1977	Der Schneider im Himmel	Jacob und Wilhelm Grimm	http://www.zeno.org/Literatur/M/Grimm,+Jacob+und+Wilhelm/M%C3%A4rchen/Kinder-+und+Hausm%C3%A4rchen/35.+Der+Schneider+im+Himmel			Es trug sich zu, daß der liebe Gott an einem schönen Tag in dem himmlischen Garten sich ergehen wollte und alle Apostel und Heiligen mitnahm, also daß niemand mehr im Himmel blieb als der heilige Petrus.
391	78	14	Märchen	1977	Tischchen deck dich, Goldesel und Knüppel aus dem Sack	Jacob und Wilhelm Grimm	http://www.zeno.org/Literatur/M/Grimm,+Jacob+und+Wilhelm/M%C3%A4rchen/Kinder-+und+Hausm%C3%A4rchen/36.+Tischchen+deck+dich,+Goldesel+und+Kn%C3%BCppel+aus+dem+Sack			Vor Zeiten war ein Schneider, der drei Söhne hatte und nur eine einzige Ziege.
392	104	20	Märchen	1977	Daumesdick	Jacob und Wilhelm Grimm	http://www.zeno.org/Literatur/M/Grimm,+Jacob+und+Wilhelm/M%C3%A4rchen/Kinder-+und+Hausm%C3%A4rchen/37.+Daumesdick			Es war ein armer Bauersmann, der saß abends beim Herd und schürte das Feuer, und die Frau saß und spann.
393	134	24	Märchen	1977	Die Hochzeit der Frau Füchsin, 1	Jacob und Wilhelm Grimm	http://www.zeno.org/Literatur/M/Grimm,+Jacob+und+Wilhelm/M%C3%A4rchen/Kinder-+und+Hausm%C3%A4rchen/38.+Die+Hochzeit+der+Frau+F%C3%BCchsin/1.+M%C3%A4rchen			Es war einmal ein alter Fuchs mit neun Schwänzen, der glaubte, seine Frau wäre ihm nicht treu, und wollte er sie in Versuchung führen.
394	153	29	Märchen	1977	Die Hochzeit der Frau Füchsin, 2	Jacob und Wilhelm Grimm	http://www.zeno.org/Literatur/M/Grimm,+Jacob+und+Wilhelm/M%C3%A4rchen/Kinder-+und+Hausm%C3%A4rchen/38.+Die+Hochzeit+der+Frau+F%C3%BCchsin/2.+M%C3%A4rchen			Als der alte Herr Fuchs gestorben war, kam der Wolf als Freier, klopfte an die Türe, und die Katze, die als Magd bei der Frau Füchsin diente, machte auf.
395	135	24	Märchen	1977	Die Wichtelmänner, 1	Jacob und Wilhelm Grimm	http://www.zeno.org/Literatur/M/Grimm,+Jacob+und+Wilhelm/M%C3%A4rchen/Kinder-+und+Hausm%C3%A4rchen/39.+Die+Wichtelm%C3%A4nner/1.+M%C3%A4rchen			Es war ein Schuster ohne seine Schuld so arm geworden, daß ihm endlich nichts mehr übrig blieb als Leder zu einem einzigen Paar Schuhe.
396	159	27	Märchen	1977	Die Wichtelmänner, 2	Jacob und Wilhelm Grimm	http://www.zeno.org/Literatur/M/Grimm,+Jacob+und+Wilhelm/M%C3%A4rchen/Kinder-+und+Hausm%C3%A4rchen/39.+Die+Wichtelm%C3%A4nner/2.+M%C3%A4rchen			Es war einmal ein armes Dienstmädchen, das war fleißig und reinlich, kehrte alle Tage das Haus und schüttete das Kehricht auf einen großen Haufen vor die Türe.
397	179	29	Märchen	1977	Die Wichtelmänner, 3	Jacob und Wilhelm Grimm	http://www.zeno.org/Literatur/M/Grimm,+Jacob+und+Wilhelm/M%C3%A4rchen/Kinder-+und+Hausm%C3%A4rchen/39.+Die+Wichtelm%C3%A4nner/3.+M%C3%A4rchen			Einer Mutter war ihr Kind von den Wichtelmännern aus der Wiege geholt, und ein Wechselbalg mit dickem Kopf und starren Augen hineingelegt, der nichts als essen und trinken wollte.
398	232	41	Märchen	1977	Der Räuberbräutigam	Jacob und Wilhelm Grimm	http://www.zeno.org/Literatur/M/Grimm,+Jacob+und+Wilhelm/M%C3%A4rchen/Kinder-+und+Hausm%C3%A4rchen/40.+Der+R%C3%A4uberbr%C3%A4utigam			Es war einmal ein Müller, der hatte eine schöne Tochter, und als sie herangewachsen war, so wünschte er, sie wäre versorgt und gut verheiratet: er dachte »kommt ein ordentlicher Freier und hält um sie an, so will ich sie ihm geben.«
399	84	14	Märchen	1977	Herr Korbes	Jacob und Wilhelm Grimm	http://www.zeno.org/Literatur/M/Grimm,+Jacob+und+Wilhelm/M%C3%A4rchen/Kinder-+und+Hausm%C3%A4rchen/41.+Herr+Korbes			Es war einmal ein Hühnchen und ein Hähnchen, die wollten zusammen eine Reise machen.
400	163	31	Märchen	1977	Der Herr Gevatter	Jacob und Wilhelm Grimm	http://www.zeno.org/Literatur/M/Grimm,+Jacob+und+Wilhelm/M%C3%A4rchen/Kinder-+und+Hausm%C3%A4rchen/42.+Der+Herr+Gevatter			Ein armer Mann hatte so viel Kinder, daß er schon alle Welt zu Gevatter gebeten hatte, und als er noch eins bekam, so war niemand mehr übrig, den er bitten konnte.
401	161	28	Märchen	1977	Frau Trude	Jacob und Wilhelm Grimm	http://www.zeno.org/Literatur/M/Grimm,+Jacob+und+Wilhelm/M%C3%A4rchen/Kinder-+und+Hausm%C3%A4rchen/43.+Frau+Trude			Es war einmal ein kleines Mädchen, das war eigensinnig und vorwitzig, und wenn ihm seine Eltern etwas sagten, so gehorchte es nicht: wie konnte es dem gut gehen?
402	108	20	Märchen	1977	Der Gevatter Tod	Jacob und Wilhelm Grimm	http://www.zeno.org/Literatur/M/Grimm,+Jacob+und+Wilhelm/M%C3%A4rchen/Kinder-+und+Hausm%C3%A4rchen/44.+Der+Gevatter+Tod			Es hatte ein armer Mann zwölf Kinder und mußte Tag und Nacht arbeiten, damit er ihnen nur Brot geben konnte.
403	139	24	Märchen	1977	Fitchers Vogel	Jacob und Wilhelm Grimm	http://www.zeno.org/Literatur/M/Grimm,+Jacob+und+Wilhelm/M%C3%A4rchen/Kinder-+und+Hausm%C3%A4rchen/46.+Fitchers+Vogel			Es war einmal ein Hexenmeister, der nahm die Gestalt eines armen Mannes an, ging vor die Häuser und bettelte, und fing die schönen Mädchen.
404	148	27	Märchen	1977	Der alte Sultan	Jacob und Wilhelm Grimm	http://www.zeno.org/Literatur/M/Grimm,+Jacob+und+Wilhelm/M%C3%A4rchen/Kinder-+und+Hausm%C3%A4rchen/48.+Der+alte+Sultan			Es hatte ein Bauer einen treuen Hund, der Sultan hieß, der war alt geworden und hatte alle Zähne verloren, so daß er nichts mehr fest packen konnte.
405	132	24	Märchen	1977	Die sechs Schwäne	Jacob und Wilhelm Grimm	http://www.zeno.org/Literatur/M/Grimm,+Jacob+und+Wilhelm/M%C3%A4rchen/Kinder-+und+Hausm%C3%A4rchen/49.+Die+sechs+Schw%C3%A4ne			Es jagte einmal ein König in einem großen Wald und jagte einem Wild so eifrig nach, daß ihm niemand von seinen Leuten folgen konnte.
406	129	23	Märchen	1977	Dornröschen	Jacob und Wilhelm Grimm	http://www.zeno.org/Literatur/M/Grimm,+Jacob+und+Wilhelm/M%C3%A4rchen/Kinder-+und+Hausm%C3%A4rchen/50.+Dornr%C3%B6schen			Vor Zeiten war ein König und eine Königin, die sprachen jeden Tag »ach, wenn wir doch ein Kind hätten!« und kriegten immer keins.
407	139	29	Märchen	1977	Fundevogel	Jacob und Wilhelm Grimm	http://www.zeno.org/Literatur/M/Grimm,+Jacob+und+Wilhelm/M%C3%A4rchen/Kinder-+und+Hausm%C3%A4rchen/51.+Fundevogel			Es war einmal ein Förster, der ging in den Wald auf die Jagd, und wie er in den Wald kam, hörte er schreien, als obs ein kleines Kind wäre.
408	130	24	Märchen	1977	König Drosselbart	Jacob und Wilhelm Grimm	http://www.zeno.org/Literatur/M/Grimm,+Jacob+und+Wilhelm/M%C3%A4rchen/Kinder-+und+Hausm%C3%A4rchen/52.+K%C3%B6nig+Drosselbart			Ein König hatte eine Tochter, die war über alle Maßen schön, aber dabei so stolz und übermütig, daß ihr kein Freier gut genug war.
409	180	33	Märchen	1977	Der Ranzen, das Hütlein und das Hörnlein	Jacob und Wilhelm Grimm	http://www.zeno.org/Literatur/M/Grimm,+Jacob+und+Wilhelm/M%C3%A4rchen/Kinder-+und+Hausm%C3%A4rchen/54.+Der+Ranzen,+das+H%C3%BCtlein+und+das+H%C3%B6rnlein			Es waren einmal drei Brüder, die waren immer tiefer in Armut geraten, und endlich war die Not so groß, daß sie Hunger leiden mußten und nichts mehr zu beißen und zu brechen hatten.
410	131	22	Märchen	1977	Der goldene Vogel	Jacob und Wilhelm Grimm	http://www.zeno.org/Literatur/M/Grimm,+Jacob+und+Wilhelm/M%C3%A4rchen/Kinder-+und+Hausm%C3%A4rchen/57.+Der+goldene+Vogel			Es war vor Zeiten ein König, der hatte einen schönen Lustgarten hinter seinem Schloß, darin stand ein Baum, der goldene Äpfel trug.
411	84	13	Märchen	1977	Der Hund und der Sperling	Jacob und Wilhelm Grimm	http://www.zeno.org/Literatur/M/Grimm,+Jacob+und+Wilhelm/M%C3%A4rchen/Kinder-+und+Hausm%C3%A4rchen/58.+Der+Hund+und+der+Sperling			Ein Schäferhund hatte keinen guten Herrn, sondern einen, der ihn Hunger leiden ließ.
412	145	23	Märchen	1977	Der Frieder und das Katherlieschen	Jacob und Wilhelm Grimm	http://www.zeno.org/Literatur/M/Grimm,+Jacob+und+Wilhelm/M%C3%A4rchen/Kinder-+und+Hausm%C3%A4rchen/59.+Der+Frieder+und+das+Katherlieschen			Es war ein Mann, der hieß Frieder, und eine Frau, die hieß Katherlieschen, die hatten einander geheiratet und lebten zusammen als junge Eheleute.
413	55	10	Märchen	1977	Die zwei Brüder	Jacob und Wilhelm Grimm	http://www.zeno.org/Literatur/M/Grimm,+Jacob+und+Wilhelm/M%C3%A4rchen/Kinder-+und+Hausm%C3%A4rchen/60.+Die+zwei+Br%C3%BCder			Es waren einmal zwei Brüder, ein reicher und ein armer.
414	95	18	Märchen	1977	Das Bürle	Jacob und Wilhelm Grimm	http://www.zeno.org/Literatur/M/Grimm,+Jacob+und+Wilhelm/M%C3%A4rchen/Kinder-+und+Hausm%C3%A4rchen/61.+Das+B%C3%BCrle			Es war ein Dorf, darin saßen lauter reiche Bauern und nur ein armer, den nannten sie das Bürle.
415	158	28	Märchen	1977	Die drei Federn	Jacob und Wilhelm Grimm	http://www.zeno.org/Literatur/M/Grimm,+Jacob+und+Wilhelm/M%C3%A4rchen/Kinder-+und+Hausm%C3%A4rchen/63.+Die+drei+Federn			Es war einmal ein König, der hatte drei Söhne, davon waren zwei klug und gescheit, aber der dritte sprach nicht viel, war einfältig und hieß nur der Dummling.
416	152	24	Märchen	1977	Die goldene Gans	Jacob und Wilhelm Grimm	http://www.zeno.org/Literatur/M/Grimm,+Jacob+und+Wilhelm/M%C3%A4rchen/Kinder-+und+Hausm%C3%A4rchen/64.+Die+goldene+Gans			Es war ein Mann, der hatte drei Söhne, davon hieß der jüngste der Dummling, und wurde verachtet und verspottet, und bei jeder Gelegenheit zurückgesetzt.
417	137	25	Märchen	1977	Allerleirauh	Jacob und Wilhelm Grimm	http://www.zeno.org/Literatur/M/Grimm,+Jacob+und+Wilhelm/M%C3%A4rchen/Kinder-+und+Hausm%C3%A4rchen/65.+Allerleirauh			Es war einmal ein König, der hatte eine Frau mit goldenen Haaren, und sie war so schön, daß sich ihresgleichen nicht mehr auf Erden fand.
418	75	14	Märchen	1977	Die zwölf Jäger	Jacob und Wilhelm Grimm	http://www.zeno.org/Literatur/M/Grimm,+Jacob+und+Wilhelm/M%C3%A4rchen/Kinder-+und+Hausm%C3%A4rchen/67.+Die+zw%C3%B6lf+J%C3%A4ger			Es war einmal ein Königssohn, der hatte eine Braut und hatte sie sehr lieb.
